Database,Keyword,Tags,Seed keyword,Page,Topic,Page type,Volume,Keyword Difficulty,CPC (USD),Competitive Density,Number of Results,Intent,SERP Features,Trend,Click potential,Content reference 1,Content reference 2,Content reference 3,Content reference 4,Content reference 5,Content reference 6,Content reference 7,Content reference 8,Content reference 9,Content reference 10,Competitor on TOP 10 #1,Competitor on TOP 10 #2,Competitor on TOP 10 #3,Competitor on TOP 10 #4,Competitor on TOP 10 #5,Competitor on TOP 10 #6,Competitor on TOP 10 #7,Competitor on TOP 10 #8,Competitor on TOP 10 #9,Competitor on TOP 10 #10,Priority,Url,Idea,target_page,match_type
uk,tax calculator for take home pay,contractor tax calculators,in hand salary calculator,(non-clustered),,,880.0,47.0,0.61,0.01,108.0,Informational,"Related Searches, AI Overview","0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00",90.0,,,,,,,,,,,,,,,,,,,,,,,,/take-home,tool_match
uk,contract calculator,contractor tax calculators,in hand salary calculator,(non-clustered),,,590.0,25.0,1.26,0.03,428000000.0,Informational,"Video, Related Searches","0.16,0.16,0.16,0.20,0.16,0.20,0.20,0.20,0.16,0.20,0.16,0.13",75.0,,,,,,,,,,,,,,,,,,,,,,,,,no_match
uk,inside ir35 take home calculator,contractor tax calculators,in hand salary calculator,(non-clustered),,,590.0,23.0,0.85,0.22,11800.0,Informational,"Related Searches, Site Links, Video","0.36,0.30,0.36,0.55,0.36,0.36,0.55,0.67,0.45,0.76,0.76,0.76",20.0,,,,,,,,,,,,,,,,,,,,,,,,/ir35,tool_match
uk,business tax calculator,contractor tax calculators,in hand salary calculator,(non-clustered),,,480.0,31.0,1.8,0.4,674000000.0,Informational,"Video, Adwords Bottom, FAQ, Related Searches","0.13,0.10,0.08,0.13,0.10,0.08,0.13,0.10,0.08,0.10,0.08,0.10",90.0,,,,,,,,,,,,,,,,,,,,,,,,/take-home,tool_match
uk,company tax calculator,contractor tax calculators,in hand salary calculator,(non-clustered),,,480.0,27.0,1.8,0.4,621000000.0,Informational,"Video, People Also Ask, Related Searches","0.54,0.44,0.81,0.29,0.36,0.44,0.44,0.44,0.29,0.36,0.36,0.36",90.0,,,,,,,,,,,,,,,,,,,,,,,,/take-home,tool_match
uk,calculate salary contractor,contractor tax calculators,in hand salary calculator,(non-clustered),,,390.0,13.0,1.52,0.17,22900000.0,Informational,"Related Searches, AI Overview, Video, People Also Ask","0.00,0.00,0.45,0.55,0.55,0.67,0.76,0.45,0.24,0.55,0.55,0.67",90.0,,,,,,,,,,,,,,,,,,,,,,,,,no_match
uk,corporate tax calculator,contractor tax calculators,in hand salary calculator,(non-clustered),,,390.0,16.0,3.06,0.19,467000000.0,Informational,"FAQ, Related Searches, Video, People Also Ask","0.24,0.36,0.30,0.24,0.24,0.20,0.24,0.36,0.20,0.30,0.36,0.24",90.0,,,,,,,,,,,,,,,,,,,,,,,,/take-home,tool_match
uk,business calculator,contractor tax calculators,in hand salary calculator,(non-clustered),,,320.0,16.0,3.58,0.76,190.0,Informational,"Video, Video Carousel, People Also Ask, Related Searches","0.54,1.00,0.54,0.66,0.81,0.81,0.54,0.81,0.81,0.54,0.54,0.43",75.0,,,,,,,,,,,,,,,,,,,,,,,,,no_match
uk,income tax calculator including dividends,contractor tax calculators,in hand salary calculator,(non-clustered),,,320.0,13.0,1.58,0.02,120.0,Commercial,"Related Searches, Video","0.54,0.44,0.35,0.44,0.44,0.44,0.44,0.54,0.44,0.54,0.35,0.44",90.0,,,,,,,,,,,,,,,,,,,,,,,,/dividend,tool_match
uk,ir35 take home calculator,contractor tax calculators,in hand salary calculator,(non-clustered),,,320.0,17.0,0.85,0.27,86.0,Informational,"Site Links, Video, Related Searches","0.36,0.36,0.36,0.36,0.36,0.36,0.29,0.36,0.29,0.54,0.44,0.36",20.0,,,,,,,,,,,,,,,,,,,,,,,,/ir35,tool_match
uk,salary vs dividend calculator,contractor tax calculators,in hand salary calculator,(non-clustered),,,320.0,7.0,0.0,0.0,25300000.0,Commercial,"People Also Ask, Related Searches, Video","0.54,0.43,0.35,0.54,0.54,0.54,0.54,1.00,1.00,0.81,0.54,0.66",90.0,,,,,,,,,,,,,,,,,,,,,,,,/dividend,tool_match
uk,uk tax calculator 2026,contractor tax calculators,in hand salary calculator,(non-clustered),,,320.0,0.0,0.82,0.07,0.0,,,"0.00,0.01,0.01,0.00,0.01,0.00,0.00,0.00,0.05,0.16,0.36,1.00",0.0,,,,,,,,,,,,,,,,,,,,,,,,/take-home,tool_match
uk,umbrella take home pay calculator,contractor tax calculators,in hand salary calculator,(non-clustered),,,320.0,6.0,0.99,0.22,105.0,Informational,Related Searches,"0.54,0.43,0.81,0.81,0.81,0.81,0.81,1.00,0.81,1.00,1.00,1.00",90.0,,,,,,,,,,,,,,,,,,,,,,,,/take-home,tool_match
uk,company tax calculator uk,contractor tax calculators,in hand salary calculator,(non-clustered),,,260.0,19.0,2.07,0.29,255000000.0,Informational,"FAQ, Related Searches, Video","0.03,0.08,0.03,0.05,0.03,0.03,0.11,0.08,0.04,0.03,0.03,0.03",90.0,,,,,,,,,,,,,,,,,,,,,,,,/take-home,tool_match
uk,contractor day rate calculator,contractor tax calculators,in hand salary calculator,(non-clustered),,,260.0,16.0,0.99,0.09,43800000.0,Informational,Related Searches,"0.54,0.43,0.43,0.54,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43",90.0,,,,,,,,,,,,,,,,,,,,,,,,/contractor/take-home,tool_match
uk,contractor tax calculator,contractor tax calculators,in hand salary calculator,(non-clustered),,,260.0,18.0,1.33,0.19,118.0,Commercial,"Video, Related Searches","0.44,0.35,0.35,0.44,0.44,0.35,0.44,0.44,0.44,0.54,0.44,0.44",90.0,,,,,,,,,,,,,,,,,,,,,,,,/contractor/take-home,tool_match
uk,dividend vs salary uk calculator,contractor tax calculators,in hand salary calculator,(non-clustered),,,260.0,8.0,0.0,0.02,3620000.0,"Informational, Commercial","Video, People Also Ask, Related Searches, AI Overview","0.07,0.07,0.07,0.08,0.08,0.10,0.08,0.13,0.13,0.10,0.08,0.08",90.0,,,,,,,,,,,,,,,,,,,,,,,,/dividend,tool_match
uk,inside ir35 calculator hmrc,contractor tax calculators,in hand salary calculator,(non-clustered),,,260.0,32.0,1.11,0.42,7140.0,Informational,"Video, People Also Ask, Related Searches","0.29,0.23,0.36,0.54,0.44,0.29,0.23,0.29,0.29,0.36,0.19,0.23",90.0,,,,,,,,,,,,,,,,,,,,,,,,/ir35,tool_match
uk,umbrella salary calculator inside ir35,contractor tax calculators,in hand salary calculator,(non-clustered),,,260.0,22.0,1.05,0.34,5700.0,Informational,Related Searches,"0.29,0.43,0.54,0.81,0.81,0.66,0.54,0.66,0.54,0.54,0.54,0.43",90.0,,,,,,,,,,,,,,,,,,,,,,,,/ir35,tool_match
uk,contracting calculator,contractor tax calculators,in hand salary calculator,(non-clustered),,,210.0,17.0,1.11,0.1,108.0,Informational,"Video, Related Searches","0.04,0.03,0.03,0.08,0.07,0.11,0.07,0.07,0.04,0.05,0.08,0.03",75.0,,,,,,,,,,,,,,,,,,,,,,,,,no_match
uk,contractor salary calculator uk,contractor tax calculators,in hand salary calculator,(non-clustered),,,210.0,14.0,1.14,0.11,35100000.0,Navigational,Related Searches,"0.53,0.65,0.53,0.65,0.65,0.81,0.81,0.81,0.81,0.81,0.65,1.00",90.0,,,,,,,,,,,,,,,,,,,,,,,,/contractor/take-home,tool_match
uk,contractor take home pay calculator,contractor tax calculators,in hand salary calculator,(non-clustered),,,210.0,14.0,1.39,0.24,99200000.0,Informational,"Adwords Bottom, Related Searches","0.29,0.22,0.35,0.43,0.43,0.54,0.66,0.81,0.81,1.00,0.81,0.66",90.0,,,,,,,,,,,,,,,,,,,,,,,,/contractor/take-home,tool_match
uk,corporate income tax calculator,contractor tax calculators,in hand salary calculator,(non-clustered),,,210.0,12.0,3.06,0.19,129.0,Informational,"Video, People Also Ask, Related Searches","0.05,0.32,0.01,0.05,0.02,0.17,0.17,1.00,0.32,0.11,0.09,0.17",90.0,,,,,,,,,,,,,,,,,,,,,,,,/insights/uk-tax-bands-explained-2026,article_match
uk,inside ir35 salary calculator,contractor tax calculators,in hand salary calculator,(non-clustered),,,210.0,16.0,0.62,0.19,9850.0,Informational,"Video, Related Searches","0.43,1.00,0.53,0.81,0.65,0.81,0.65,0.53,0.53,0.65,0.81,1.00",90.0,,,,,,,,,,,,,,,,,,,,,,,,/ir35,tool_match
uk,ir35 calculator take home,contractor tax calculators,in hand salary calculator,(non-clustered),,,210.0,16.0,0.85,0.27,109.0,Informational,"Video, Related Searches","0.54,0.54,0.54,0.43,0.43,0.54,0.43,0.43,0.29,0.43,0.35,0.43",90.0,,,,,,,,,,,,,,,,,,,,,,,,/ir35,tool_match
uk,limited company calculator,contractor tax calculators,in hand salary calculator,(non-clustered),,,210.0,12.0,2.58,0.2,148.0,Informational,"Video, FAQ, Related Searches","0.65,0.53,0.65,0.65,0.65,0.43,0.53,0.53,0.34,0.43,0.53,0.53",90.0,,,,,,,,,,,,,,,,,,,,,,,,,no_match
uk,tax calculator dividends,contractor tax calculators,in hand salary calculator,(non-clustered),,,210.0,25.0,1.51,0.01,54000000.0,"Informational, Commercial","Related Searches, Video, FAQ","0.10,0.06,0.06,0.10,0.08,0.13,0.13,0.20,0.10,0.08,0.45,0.05",90.0,,,,,,,,,,,,,,,,,,,,,,,,/dividend,tool_match
uk,tax dividend calculator,contractor tax calculators,in hand salary calculator,(non-clustered),,,210.0,22.0,1.51,0.01,132000000.0,"Informational, Commercial","Related Searches, Video","0.05,0.05,0.07,0.13,0.08,0.08,0.08,0.11,0.07,0.08,0.03,0.05",90.0,,,,,,,,,,,,,,,,,,,,,,,,/dividend,tool_match
uk,contractor rate calculator,contractor tax calculators,in hand salary calculator,(non-clustered),,,170.0,7.0,0.94,0.11,67800000.0,Informational,"Related Searches, Video","0.43,0.53,0.43,0.53,0.35,0.53,0.35,0.43,0.28,0.43,0.35,0.35",90.0,,,,,,,,,,,,,,,,,,,,,,,,/contractor/take-home,tool_match
uk,contractor salary,contractor tax calculators,in hand salary calculator,(non-clustered),,,170.0,17.0,0.0,0.03,519000000.0,Informational,"Discussions And Forums, AI Overview, Video, People Also Ask, Related Searches","0.53,0.53,0.42,0.65,0.53,0.65,0.53,0.65,0.53,0.80,0.65,0.53",75.0,,,,,,,,,,,,,,,,,,,,,,,,,no_match
uk,director salary calculator,contractor tax calculators,in hand salary calculator,(non-clustered),,,170.0,26.0,0.0,0.03,113.0,Commercial,"People Also Ask, Related Searches, Video","0.65,0.42,0.65,0.65,0.42,0.53,0.65,0.65,0.42,0.42,0.42,0.53",90.0,,,,,,,,,,,,,,,,,,,,,,,,/take-home,tool_match
uk,ir35 calculator inside,contractor tax calculators,in hand salary calculator,(non-clustered),,,170.0,9.0,1.09,0.33,17200.0,Informational,"Video, Related Searches","0.21,0.17,0.17,0.14,0.14,0.11,0.09,0.09,0.14,0.21,0.11,0.11",90.0,,,,,,,,,,,,,,,,,,,,,,,,/ir35,tool_match
uk,ir35 salary calculator,contractor tax calculators,in hand salary calculator,(non-clustered),,,170.0,9.0,1.02,0.19,161000.0,Informational,"Video, People Also Ask, Related Searches","0.35,0.35,0.35,0.43,0.53,0.53,0.53,0.53,0.66,0.82,0.66,0.53",90.0,,,,,,,,,,,,,,,,,,,,,,,,/ir35,tool_match
uk,ir35 tax calculator,contractor tax calculators,in hand salary calculator,(non-clustered),,,170.0,22.0,1.05,0.35,105.0,Informational,"Video, Related Searches","0.10,0.10,0.13,0.16,0.16,0.16,0.16,0.16,0.16,0.20,0.16,0.16",90.0,,,,,,,,,,,,,,,,,,,,,,,,/ir35,tool_match
uk,ltd company calculator,contractor tax calculators,in hand salary calculator,(non-clustered),,,170.0,12.0,2.58,0.2,123.0,Informational,"Video, FAQ, Related Searches","0.35,0.35,0.35,0.35,0.35,0.29,0.29,0.29,0.18,0.29,0.35,0.35",90.0,,,,,,,,,,,,,,,,,,,,,,,,,no_match
uk,outside ir35 take home calculator,contractor tax calculators,in hand salary calculator,(non-clustered),,,170.0,8.0,1.05,0.13,14700.0,Informational,"Site Links, Video, People Also Ask, Related Searches","0.15,0.19,0.23,0.19,0.12,0.19,0.19,0.19,0.15,0.23,0.19,0.19",20.0,,,,,,,,,,,,,,,,,,,,,,,,/ir35,tool_match
uk,salary calculator contractor,contractor tax calculators,in hand salary calculator,(non-clustered),,,170.0,12.0,1.52,0.17,3260000.0,Informational,Related Searches,"0.19,0.09,0.09,0.23,0.54,0.29,0.15,0.12,0.15,0.19,0.23,0.15",90.0,,,,,,,,,,,,,,,,,,,,,,,,/contractor/take-home,tool_match
uk,umbrella salary calculator,contractor tax calculators,in hand salary calculator,(non-clustered),,,170.0,16.0,1.21,0.29,104.0,Commercial,Related Searches,"0.65,0.65,0.53,0.53,0.53,0.53,0.53,0.65,0.53,0.65,0.53,0.65",90.0,,,,,,,,,,,,,,,,,,,,,,,,/take-home,tool_match
uk,contract rate calculator,contractor tax calculators,in hand salary calculator,(non-clustered),,,140.0,9.0,0.94,0.11,106.0,Informational,"Video, Related Searches","0.34,0.42,0.34,0.53,0.42,0.53,0.80,0.53,1.00,1.00,0.80,0.80",90.0,,,,,,,,,,,,,,,,,,,,,,,,,no_match
uk,contractor umbrella calculator,contractor tax calculators,in hand salary calculator,(non-clustered),,,140.0,15.0,1.11,0.57,103.0,Informational,Related Searches,"0.15,0.15,0.15,0.23,0.23,0.23,0.19,0.23,0.19,0.23,0.23,0.29",90.0,,,,,,,,,,,,,,,,,,,,,,,,/contractor/take-home,tool_match
uk,contractor wage calculator,contractor tax calculators,in hand salary calculator,(non-clustered),,,140.0,18.0,1.52,0.17,109.0,Informational,"Video, Related Searches","0.72,0.02,0.17,0.11,0.11,0.05,0.05,0.09,0.07,0.09,0.09,0.11",90.0,,,,,,,,,,,,,,,,,,,,,,,,/contractor/take-home,tool_match
uk,contractor wage calculator uk,contractor tax calculators,in hand salary calculator,(non-clustered),,,140.0,12.0,1.14,0.11,1140000.0,Informational,"People Also Ask, Related Searches, Video","0.43,0.53,0.43,0.21,0.34,0.65,0.53,0.43,0.53,0.65,0.65,1.00",90.0,,,,,,,,,,,,,,,,,,,,,,,,/contractor/take-home,tool_match
uk,contractors calculator,contractor tax calculators,in hand salary calculator,(non-clustered),,,140.0,16.0,1.11,0.1,164.0,Informational,"Video, Related Searches","0.03,0.03,0.06,0.05,0.05,0.05,0.05,0.06,0.06,0.06,0.05,0.05",75.0,,,,,,,,,,,,,,,,,,,,,,,,/contractor/take-home,tool_match
uk,director tax calculator,contractor tax calculators,in hand salary calculator,(non-clustered),,,140.0,21.0,1.57,0.04,124.0,Commercial,"Video, People Also Ask, Related Searches","0.53,0.34,0.34,0.53,0.42,0.53,0.53,0.80,0.53,0.65,0.42,0.34",90.0,,,,,,,,,,,,,,,,,,,,,,,,/take-home,tool_match
uk,directors salary calculator,contractor tax calculators,in hand salary calculator,(non-clustered),,,140.0,18.0,0.0,0.03,130.0,Commercial,"Video, People Also Ask, Related Searches","0.66,0.66,0.80,0.66,0.66,0.66,0.52,1.00,0.52,0.66,0.66,0.80",90.0,,,,,,,,,,,,,,,,,,,,,,,,/take-home,tool_match
uk,directors tax calculator,contractor tax calculators,in hand salary calculator,(non-clustered),,,140.0,20.0,1.65,0.04,69900000.0,Commercial,"Video, FAQ, Related Searches","0.52,0.33,0.42,0.52,0.52,0.66,0.66,1.00,0.66,0.80,0.66,0.66",90.0,,,,,,,,,,,,,,,,,,,,,,,,/take-home,tool_match
uk,incorporation tax calculator,contractor tax calculators,in hand salary calculator,(non-clustered),,,140.0,11.0,3.06,0.19,42400000.0,Informational,"FAQ, Related Searches, Video","0.12,0.82,0.02,0.12,0.05,0.66,1.00,0.23,0.82,0.28,0.23,0.43",90.0,,,,,,,,,,,,,,,,,,,,,,,,/take-home,tool_match
uk,inside ir35 umbrella calculator,contractor tax calculators,in hand salary calculator,(non-clustered),,,140.0,8.0,1.06,0.4,97.0,Commercial,"Video, Related Searches","0.42,0.53,0.65,1.00,0.80,0.65,0.42,0.42,0.53,0.65,0.53,0.65",90.0,,,,,,,,,,,,,,,,,,,,,,,,/ir35,tool_match
uk,ir 35 calculator,contractor tax calculators,in hand salary calculator,(non-clustered),,,140.0,18.0,1.0,0.28,193000000.0,Commercial,"Video, Related Searches","0.03,0.08,0.02,0.20,0.16,0.10,0.16,0.16,0.10,0.20,0.16,0.20",90.0,,,,,,,,,,,,,,,,,,,,,,,,,no_match
uk,ir35 take home pay calculator,contractor tax calculators,in hand salary calculator,(non-clustered),,,140.0,11.0,1.22,0.31,223000.0,Informational,"Site Links, Video, Related Searches","0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.02,0.01,0.04,0.04,0.04",20.0,,,,,,,,,,,,,,,,,,,,,,,,/ir35,tool_match
uk,ltd tax calculator,contractor tax calculators,in hand salary calculator,(non-clustered),,,140.0,24.0,2.48,0.25,320000000.0,Informational,"FAQ, Related Searches, Video","0.34,0.43,0.28,0.43,0.28,0.34,0.34,0.34,0.21,0.43,0.28,0.28",90.0,,,,,,,,,,,,,,,,,,,,,,,,/take-home,tool_match
uk,ltd vs sole trader calculator,contractor tax calculators,in hand salary calculator,(non-clustered),,,140.0,6.0,1.56,0.29,134.0,Commercial,"Video, Related Searches","0.43,0.43,0.43,0.34,0.34,0.28,0.43,0.34,0.34,0.34,0.28,0.34",90.0,,,,,,,,,,,,,,,,,,,,,,,,,no_match
uk,net worth uk calculator,contractor tax calculators,in hand salary calculator,(non-clustered),,,140.0,28.0,1.1,0.06,90.0,Informational,"AI Overview, Video, Related Searches","0.43,0.53,0.43,0.21,0.43,0.65,0.53,0.43,0.53,0.65,0.65,0.43",90.0,,,,,,,,,,,,,,,,,,,,,,,,,no_match
uk,salary calculator for contractors in uk,contractor tax calculators,in hand salary calculator,(non-clustered),,,140.0,15.0,1.14,0.11,106.0,"Informational, Navigational","Site Links, Video, Related Searches, AI Overview","0.43,0.53,0.43,0.21,0.34,0.65,0.53,0.43,0.53,0.65,0.65,1.00",20.0,,,,,,,,,,,,,,,,,,,,,,,,/contractor/take-home,tool_match
uk,salary calculator for contractors uk,contractor tax calculators,in hand salary calculator,(non-clustered),,,140.0,6.0,1.14,0.11,1650000.0,Informational,"Video, Related Searches","0.43,0.53,0.43,0.21,0.34,0.65,0.53,0.43,0.53,0.65,0.65,1.00",90.0,,,,,,,,,,,,,,,,,,,,,,,,/contractor/take-home,tool_match
uk,tax calculator limited company,contractor tax calculators,in hand salary calculator,(non-clustered),,,140.0,16.0,1.68,0.26,376000000.0,Commercial,"Video, FAQ, Related Searches","0.12,0.12,0.07,0.19,0.10,0.12,0.19,0.10,0.10,0.07,0.12,0.10",90.0,,,,,,,,,,,,,,,,,,,,,,,,/take-home,tool_match
uk,tax calculator with dividends,contractor tax calculators,in hand salary calculator,(non-clustered),,,140.0,5.0,0.0,0.04,507000000.0,Informational,"Video, Related Searches","0.06,0.03,0.10,0.08,0.08,0.30,0.06,0.08,0.10,0.10,0.05,0.06",90.0,,,,,,,,,,,,,,,,,,,,,,,,/dividend,tool_match
uk,umbrella company pay calculator,contractor tax calculators,in hand salary calculator,(non-clustered),,,140.0,7.0,1.28,0.53,106.0,Commercial,Related Searches,"0.42,0.42,0.42,0.65,0.65,0.80,0.80,0.65,0.65,0.53,0.53,0.80",90.0,,,,,,,,,,,,,,,,,,,,,,,,/take-home,tool_match
uk,umbrella take home calculator,contractor tax calculators,in hand salary calculator,(non-clustered),,,140.0,5.0,1.12,0.52,33100000.0,Commercial,"Site Links, Related Searches","0.23,0.23,0.28,0.53,0.53,0.43,0.35,0.35,0.35,0.53,0.35,0.43",20.0,,,,,,,,,,,,,,,,,,,,,,,,/take-home,tool_match
uk,umbrella tax calculator,contractor tax calculators,in hand salary calculator,(non-clustered),,,140.0,13.0,1.17,0.5,8920000.0,Commercial,Related Searches,"0.28,0.28,0.28,0.28,0.35,0.35,0.28,0.35,0.35,0.43,0.35,0.43",90.0,,,,,,,,,,,,,,,,,,,,,,,,/take-home,tool_match
uk,contract day rate calculator,contractor tax calculators,in hand salary calculator,(non-clustered),,,110.0,13.0,0.99,0.09,100.0,Informational,Related Searches,"0.28,0.21,0.21,0.43,0.34,0.43,0.43,0.34,0.34,0.43,0.43,0.43",90.0,,,,,,,,,,,,,,,,,,,,,,,,,no_match
uk,contractor take,contractor tax calculators,in hand salary calculator,(non-clustered),,,110.0,0.0,0.0,0.0,0.0,,,"0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00",0.0,,,,,,,,,,,,,,,,,,,,,,,,,no_match
uk,contractor take home calculator,contractor tax calculators,in hand salary calculator,(non-clustered),,,110.0,16.0,1.59,0.26,102.0,Informational,"Video, Related Searches","0.52,0.42,0.42,0.52,0.52,0.42,0.52,0.52,0.42,0.52,0.52,0.52",90.0,,,,,,,,,,,,,,,,,,,,,,,,/contractor/take-home,tool_match
uk,contractor take home pay calculator inside ir35,contractor tax calculators,in hand salary calculator,(non-clustered),,,110.0,9.0,0.82,0.21,103.0,Informational,"Site Links, Video, Related Searches","0.29,0.29,0.41,1.00,0.82,0.82,0.64,0.82,0.64,0.64,0.52,0.52",20.0,,,,,,,,,,,,,,,,,,,,,,,,/ir35,tool_match
uk,dividend and tax calculator,contractor tax calculators,in hand salary calculator,(non-clustered),,,110.0,5.0,1.51,0.01,76600000.0,"Informational, Commercial","Site Links, Video, Related Searches","0.05,0.12,0.02,0.15,0.15,0.12,0.36,0.15,0.12,1.00,0.09,0.09",20.0,,,,,,,,,,,,,,,,,,,,,,,,/dividend,tool_match
uk,inside ir35 calculator take home,contractor tax calculators,in hand salary calculator,(non-clustered),,,110.0,27.0,1.04,0.29,105.0,Informational,"Site Links, Video, Related Searches","0.14,0.06,0.14,0.22,0.22,0.35,0.22,0.29,0.29,0.66,0.43,1.00",20.0,,,,,,,,,,,,,,,,,,,,,,,,/ir35,tool_match
uk,limited company director salary calculator,contractor tax calculators,in hand salary calculator,(non-clustered),,,110.0,15.0,1.6,0.06,128.0,Informational,"AI Overview, Video, People Also Ask, Related Searches","0.52,0.52,0.64,0.82,0.82,0.64,0.52,0.52,0.52,0.82,0.82,0.82",90.0,,,,,,,,,,,,,,,,,,,,,,,,/take-home,tool_match
uk,limited tax calculator,contractor tax calculators,in hand salary calculator,(non-clustered),,,110.0,12.0,2.48,0.25,452000000.0,Commercial,"Video, People Also Ask, FAQ, Related Searches","0.52,0.66,0.33,0.42,0.33,0.52,0.42,0.66,0.33,0.52,0.33,0.33",90.0,,,,,,,,,,,,,,,,,,,,,,,,/take-home,tool_match
uk,ltd co calculator,contractor tax calculators,in hand salary calculator,(non-clustered),,,110.0,13.0,2.58,0.2,559000000.0,Informational,"Video, Adwords Bottom, FAQ, Related Searches","0.80,0.80,0.66,0.52,0.52,0.42,0.23,0.42,0.33,0.52,0.42,0.52",90.0,,,,,,,,,,,,,,,,,,,,,,,,,no_match
uk,parasol calculator,contractor tax calculators,in hand salary calculator,(non-clustered),,,110.0,5.0,1.57,0.1,170.0,Informational,Related Searches,"0.34,0.43,0.28,0.34,0.28,0.34,0.34,0.34,0.28,0.28,0.28,0.43",75.0,,,,,,,,,,,,,,,,,,,,,,,,,no_match
uk,parasol umbrella calculator,contractor tax calculators,in hand salary calculator,(non-clustered),,,110.0,5.0,1.57,0.1,141000.0,Informational,"Video, Related Searches","0.15,0.19,0.15,0.15,0.12,0.19,0.15,0.19,0.19,0.19,0.12,0.19",90.0,,,,,,,,,,,,,,,,,,,,,,,,,no_match
uk,paye umbrella calculator,contractor tax calculators,in hand salary calculator,(non-clustered),,,110.0,7.0,1.2,0.43,78400.0,Commercial,"Video, People Also Ask, Related Searches","0.12,0.53,0.17,0.43,0.43,0.28,0.28,0.28,0.28,0.35,0.66,0.43",90.0,,,,,,,,,,,,,,,,,,,,,,,,,no_match
uk,paystream take home calculator,contractor tax calculators,in hand salary calculator,(non-clustered),,,110.0,15.0,1.6,0.05,1230.0,"Navigational, Transactional","Site Links, Related Searches","0.28,0.17,0.28,0.35,0.28,0.23,0.23,0.23,0.35,0.43,0.43,0.35",20.0,,,,,,,,,,,,,,,,,,,,,,,,/take-home,tool_match
uk,paystream umbrella company,contractor tax calculators,in hand salary calculator,(non-clustered),,,110.0,23.0,2.05,0.53,5600.0,Navigational,"Short Videos, Knowledge Panel, Site Links, Video, Image, Related Searches","0.21,0.21,0.21,0.34,0.34,0.28,0.43,0.53,0.65,0.81,0.81,1.00",20.0,,,,,,,,,,,,,,,,,,,,,,,,,no_match
uk,revenue calc,contractor tax calculators,in hand salary calculator,(non-clustered),,,110.0,0.0,2.47,0.09,194000000.0,Informational,"Video, Related Searches","0.06,0.10,0.54,0.18,0.08,0.14,0.14,0.35,0.22,0.18,0.29,0.29",0.0,,,,,,,,,,,,,,,,,,,,,,,,,no_match
uk,salary calculator uk tax,contractor tax calculators,in hand salary calculator,(non-clustered),,,110.0,65.0,0.57,0.03,77200000.0,Informational,Related Searches,"0.00,0.03,0.01,0.03,0.00,0.02,0.01,0.01,0.20,1.00,0.20,0.27",90.0,,,,,,,,,,,,,,,,,,,,,,,,/take-home,tool_match
uk,salary v dividend calculator,contractor tax calculators,in hand salary calculator,(non-clustered),,,110.0,0.0,0.0,0.01,0.0,,,"0.17,0.10,0.10,0.23,0.23,0.23,0.28,0.35,0.35,0.35,0.28,0.28",0.0,,,,,,,,,,,,,,,,,,,,,,,,/dividend,tool_match
uk,salary versus dividends calculator,contractor tax calculators,in hand salary calculator,(non-clustered),,,110.0,5.0,0.0,0.0,15600000.0,Commercial,"Related Searches, Site Links, Video","0.52,0.52,0.42,0.52,0.42,0.42,0.42,0.52,0.42,0.42,0.33,0.42",20.0,,,,,,,,,,,,,,,,,,,,,,,,/dividend,tool_match
uk,salary vs dividends,contractor tax calculators,in hand salary calculator,(non-clustered),,,110.0,21.0,32.26,0.03,45700000.0,Informational,"Video Carousel, Related Searches, Short Videos, AI Overview, Video","0.33,0.33,0.42,0.52,0.52,0.66,0.66,1.00,0.66,0.52,1.00,0.66",90.0,,,,,,,,,,,,,,,,,,,,,,,,/dividend,tool_match
uk,take home contractor pay calculator,contractor tax calculators,in hand salary calculator,(non-clustered),,,110.0,16.0,1.39,0.24,103.0,Commercial,Related Searches,"0.42,0.42,0.42,0.19,0.42,0.65,0.80,0.53,0.53,1.00,0.80,1.00",90.0,,,,,,,,,,,,,,,,,,,,,,,,/contractor/take-home,tool_match
uk,tax calculator for limited company,contractor tax calculators,in hand salary calculator,(non-clustered),,,110.0,12.0,1.68,0.26,128.0,Commercial,"FAQ, Related Searches, Video","0.05,0.04,0.00,0.17,0.00,0.11,0.21,0.48,0.00,0.00,1.00,0.00",90.0,,,,,,,,,,,,,,,,,,,,,,,,/take-home,tool_match
uk,tax calculator ltd company,contractor tax calculators,in hand salary calculator,(non-clustered),,,110.0,22.0,1.68,0.26,121.0,Informational,"Related Searches, Video, People Also Ask","1.00,0.05,0.23,0.11,0.08,0.06,0.05,0.08,0.18,0.05,0.06,0.05",90.0,,,,,,,,,,,,,,,,,,,,,,,,/take-home,tool_match
